culmino_estudio,genero,ingreso_mensual,horas_semanales,ingreso_primer_empleo,categoria_ocupacional,tipo_contrato,sector_laboral,tamanio_empresa,ocupacion_cod,actividad_economica_cod,titulado,cuadro_merito,postgrado,idioma_extranjero,practicas_preprof,gestion_universidad,distrito,salario_hora,departamento_id,carrera_id
1.0,1.0,1500.0,20.0,2.0,3.0,5.0,5.0,1.0,322,8530,2.0,2.0,2.0,2.0,1.0,2.0,PUEBLO LIBRE,17.441860465116278,15,70
1.0,1.0,1200.0,62.0,3.0,3.0,5.0,2.0,5.0,418,8411,2.0,2.0,2.0,3.0,1.0,1.0,YAULI,4.501125281320331,9,181
1.0,1.0,2500.0,32.0,0.0,3.0,7.0,5.0,1.0,317,4100,1.0,1.0,1.0,4.0,2.0,1.0,CUSCO,18.16860465116279,8,193
1.0,1.0,1500.0,40.0,0.0,3.0,2.0,5.0,2.0,313,6202,2.0,2.0,2.0,2.0,1.0,2.0,TAMBO DE MORA,8.720930232558139,11,205
1.0,2.0,1500.0,54.0,0.0,3.0,2.0,5.0,2.0,454,7911,1.0,1.0,2.0,3.0,1.0,2.0,LA VICTORIA,6.459948320413437,15,312
1.0,1.0,3500.0,48.0,0.0,3.0,1.0,2.0,5.0,258,8423,1.0,1.0,2.0,3.0,1.0,2.0,IQUITOS,16.957364341085274,16,90
1.0,2.0,1200.0,24.0,0.0,3.0,7.0,5.0,1.0,236,8620,1.0,2.0,2.0,2.0,1.0,2.0,COMAS,11.627906976744187,15,289
1.0,1.0,800.0,35.0,0.0,3.0,4.0,5.0,1.0,262,6419,0.0,1.0,2.0,3.0,2.0,2.0,INDEPENDENCIA,5.3156146179401995,15,209
1.0,2.0,4000.0,50.0,0.0,3.0,1.0,2.0,5.0,235,8610,1.0,2.0,2.0,2.0,1.0,2.0,SAN JUAN DE MIRAFLORES,18.6046511627907,15,287
1.0,2.0,900.0,48.0,1.0,3.0,7.0,5.0,1.0,454,5510,0.0,2.0,2.0,4.0,1.0,1.0,JUNIN,4.36046511627907,12,181
1.0,1.0,700.0,20.0,1.0,3.0,1.0,5.0,1.0,242,8521,1.0,2.0,2.0,4.0,1.0,2.0,SAN JUAN DE LURIGANCHO,8.13953488372093,15,120
1.0,1.0,750.0,40.0,0.0,3.0,6.0,2.0,5.0,442,8530,0.0,2.0,2.0,3.0,1.0,2.0,CHICLAYO,4.3604651162790695,14,89
1.0,1.0,5000.0,84.0,4.0,3.0,3.0,5.0,5.0,225,729,2.0,1.0,2.0,4.0,1.0,1.0,MOQUEGUA,13.842746400885936,18,199
1.0,2.0,1300.0,24.0,0.0,3.0,2.0,2.0,5.0,242,8521,1.0,2.0,1.0,3.0,2.0,1.0,SANTIAGO,12.596899224806203,8,103
1.0,2.0,7000.0,40.0,0.0,3.0,1.0,5.0,5.0,361,4659,2.0,2.0,2.0,3.0,1.0,2.0,SANTIAGO DE SURCO,40.69767441860465,15,7
1.0,1.0,1400.0,40.0,0.0,3.0,2.0,2.0,5.0,381,8411,2.0,2.0,2.0,3.0,1.0,1.0,TACNA,8.13953488372093,23,98
1.0,1.0,2700.0,68.0,0.0,3.0,2.0,5.0,4.0,313,4220,1.0,1.0,2.0,2.0,1.0,1.0,CHICLAYO,9.233926128590973,14,218
1.0,2.0,2000.0,36.0,2.0,3.0,2.0,2.0,5.0,348,8610,1.0,1.0,2.0,2.0,1.0,2.0,LURIGANCHO,12.919896640826876,15,303
1.0,1.0,500.0,22.0,3.0,3.0,7.0,5.0,1.0,349,4669,1.0,1.0,1.0,2.0,1.0,2.0,MIRAFLORES,5.2854122621564485,15,276
1.0,2.0,1425.0,43.0,2.0,3.0,5.0,2.0,5.0,418,8411,2.0,2.0,2.0,3.0,1.0,1.0,ASCENSION,7.7068685776095185,9,82
1.0,2.0,3500.0,48.0,3.0,3.0,1.0,5.0,3.0,262,6419,1.0,1.0,2.0,1.0,1.0,2.0,MIRAFLORES,16.957364341085274,15,97
1.0,2.0,1400.0,40.0,2.0,3.0,2.0,5.0,2.0,381,7120,2.0,1.0,2.0,1.0,1.0,2.0,PUEBLO LIBRE,8.13953488372093,15,42
1.0,1.0,2060.0,40.0,3.0,3.0,2.0,5.0,3.0,229,4659,1.0,1.0,2.0,2.0,1.0,2.0,TRUJILLO,11.976744186046512,13,218
1.0,1.0,1000.0,50.0,1.0,3.0,7.0,5.0,1.0,423,4752,2.0,2.0,2.0,4.0,1.0,1.0,NUEVO CHIMBOTE,4.651162790697675,2,207
1.0,2.0,1500.0,44.0,0.0,3.0,1.0,5.0,5.0,252,6419,1.0,1.0,1.0,3.0,1.0,2.0,TRUJILLO,7.928118393234673,13,87
1.0,2.0,1400.0,53.0,1.0,3.0,5.0,5.0,2.0,461,7320,2.0,1.0,2.0,2.0,1.0,1.0,CHORRILLOS,6.14304519526108,15,27
1.0,2.0,1500.0,40.0,3.0,3.0,2.0,5.0,4.0,381,3510,2.0,1.0,2.0,4.0,1.0,1.0,SOCABAYA,8.720930232558139,4,255
1.0,2.0,900.0,30.0,1.0,3.0,2.0,5.0,1.0,244,8510,1.0,1.0,1.0,3.0,1.0,2.0,CUSCO,6.976744186046512,8,103
1.0,2.0,1800.0,43.0,1.0,3.0,6.0,2.0,5.0,268,8423,1.0,2.0,1.0,3.0,1.0,2.0,HUANCAVELICA,9.73499188750676,9,294
1.0,2.0,1800.0,48.0,4.0,3.0,1.0,5.0,5.0,411,1410,2.0,1.0,2.0,1.0,2.0,1.0,JACOBO HUNTER,8.72093023255814,4,257
1.0,2.0,866.0,37.0,1.0,3.0,7.0,5.0,2.0,247,8549,1.0,1.0,2.0,2.0,1.0,2.0,CHICLAYO,5.443117536140792,14,292
1.0,1.0,4500.0,63.0,0.0,3.0,1.0,5.0,5.0,411,5510,2.0,1.0,2.0,3.0,1.0,2.0,JACOBO HUNTER,16.611295681063126,4,241
1.0,1.0,2700.0,48.0,2.0,3.0,3.0,5.0,4.0,146,5510,1.0,2.0,2.0,3.0,1.0,1.0,IQUITOS,13.08139534883721,16,143
1.0,2.0,1500.0,48.0,0.0,3.0,6.0,2.0,5.0,235,8610,1.0,1.0,2.0,3.0,1.0,2.0,TRUJILLO,7.267441860465117,13,287
1.0,1.0,1300.0,10.0,0.0,3.0,5.0,5.0,2.0,241,8530,1.0,2.0,1.0,3.0,1.0,1.0,LA VICTORIA,30.232558139534884,14,140
1.0,2.0,1600.0,37.0,0.0,3.0,3.0,5.0,3.0,322,6010,2.0,2.0,2.0,2.0,1.0,2.0,SANTIAGO DE SURCO,10.05656819610308,15,55
1.0,1.0,7000.0,45.0,0.0,3.0,1.0,5.0,5.0,362,4730,2.0,2.0,1.0,4.0,1.0,2.0,PUEBLO LIBRE,36.17571059431525,15,241
1.0,2.0,1000.0,25.0,1.0,3.0,4.0,2.0,5.0,319,8411,0.0,2.0,2.0,2.0,1.0,2.0,INDEPENDENCIA,9.30232558139535,2,90
1.0,1.0,2500.0,45.0,3.0,3.0,5.0,2.0,5.0,233,8890,2.0,1.0,1.0,3.0,1.0,1.0,CORONEL GREGORIO ALBARRACIN LANCHIPA,12.919896640826874,23,176
1.0,1.0,750.0,32.0,0.0,3.0,4.0,5.0,1.0,347,8620,2.0,2.0,2.0,1.0,1.0,2.0,PAUCARPATA,5.450581395348838,4,159
1.0,1.0,700.0,30.0,0.0,3.0,2.0,5.0,1.0,243,8510,1.0,1.0,2.0,2.0,1.0,1.0,AYAPATA,5.426356589147287,21,114
1.0,2.0,1299.0,52.0,1.0,3.0,2.0,5.0,2.0,335,1020,2.0,1.0,2.0,3.0,1.0,1.0,NUEVO CHIMBOTE,5.809481216457961,2,43
1.0,2.0,1500.0,44.0,0.0,3.0,2.0,5.0,5.0,335,2023,1.0,1.0,1.0,2.0,1.0,2.0,JACOBO HUNTER,7.928118393234673,4,160
1.0,2.0,1000.0,30.0,0.0,3.0,6.0,2.0,5.0,348,8610,0.0,2.0,2.0,4.0,1.0,1.0,SAN MARTIN DE PORRES,7.751937984496124,15,306
1.0,2.0,4000.0,40.0,3.0,3.0,2.0,2.0,5.0,252,8411,1.0,1.0,2.0,5.0,1.0,1.0,LA MOLINA,23.25581395348837,15,89
1.0,1.0,1600.0,45.0,3.0,3.0,2.0,5.0,4.0,365,1079,2.0,1.0,2.0,3.0,1.0,2.0,INDEPENDENCIA,8.268733850129198,15,22
1.0,1.0,2500.0,30.0,0.0,3.0,2.0,5.0,2.0,242,8521,0.0,1.0,1.0,4.0,1.0,1.0,ATE,19.37984496124031,15,272
1.0,2.0,650.0,25.0,0.0,3.0,2.0,5.0,1.0,244,8510,2.0,2.0,2.0,2.0,1.0,1.0,SAYAN,6.046511627906977,15,109
1.0,1.0,1050.0,84.0,1.0,3.0,6.0,2.0,5.0,952,8411,2.0,2.0,2.0,4.0,1.0,2.0,INDEPENDENCIA,2.906976744186047,2,4
1.0,2.0,1150.0,45.0,0.0,3.0,6.0,2.0,5.0,413,8412,2.0,1.0,1.0,3.0,1.0,1.0,ANDAHUAYLAS,5.943152454780361,3,3
1.0,2.0,1036.0,30.0,0.0,3.0,5.0,5.0,5.0,239,8610,1.0,2.0,2.0,4.0,1.0,2.0,CHICLAYO,8.031007751937985,14,156
1.0,2.0,2400.0,50.0,0.0,3.0,2.0,5.0,5.0,319,6202,1.0,1.0,2.0,4.0,1.0,1.0,COMAS,11.162790697674419,15,244
1.0,1.0,2000.0,45.0,3.0,3.0,1.0,5.0,4.0,217,6202,1.0,1.0,2.0,2.0,1.0,2.0,TACNA,10.335917312661499,23,205
1.0,2.0,4250.0,48.0,6.0,3.0,2.0,2.0,5.0,235,8610,1.0,1.0,1.0,2.0,1.0,1.0,YARINACOCHA,20.59108527131783,25,274
1.0,1.0,2800.0,40.0,0.0,3.0,1.0,2.0,5.0,258,8423,1.0,1.0,1.0,3.0,1.0,2.0,CAJAMARCA,16.27906976744186,6,90
1.0,2.0,3000.0,45.0,5.0,3.0,2.0,5.0,4.0,218,4100,2.0,1.0,2.0,3.0,1.0,2.0,BREÑA,15.503875968992247,15,31
1.0,1.0,1900.0,48.0,0.0,3.0,2.0,5.0,5.0,321,2394,2.0,2.0,1.0,2.0,2.0,2.0,AREQUIPA,9.205426356589149,4,241
1.0,1.0,800.0,61.0,1.0,4.0,7.0,5.0,2.0,951,4773,1.0,1.0,1.0,5.0,1.0,1.0,ACORA,3.0499428135722453,21,107
1.0,1.0,1000.0,21.0,0.0,3.0,5.0,3.0,5.0,242,8521,1.0,2.0,2.0,3.0,1.0,1.0,TOMAY KICHWA,11.07419712070875,10,120
1.0,2.0,1600.0,45.0,0.0,3.0,2.0,5.0,5.0,367,6110,0.0,1.0,2.0,2.0,1.0,2.0,CHIMBOTE,8.268733850129198,2,3
1.0,1.0,1800.0,40.0,3.0,3.0,2.0,5.0,3.0,313,4752,0.0,1.0,2.0,2.0,1.0,1.0,CALLAO,10.465116279069768,7,221
1.0,1.0,3000.0,45.0,0.0,3.0,1.0,5.0,3.0,411,2511,1.0,2.0,1.0,3.0,1.0,2.0,RIMAC,15.503875968992247,15,3
1.0,2.0,1700.0,35.0,0.0,3.0,2.0,2.0,5.0,258,8423,1.0,1.0,1.0,5.0,1.0,1.0,CASTILLA,11.295681063122924,20,90
1.0,2.0,450.0,16.0,0.0,3.0,2.0,5.0,2.0,242,8521,1.0,1.0,2.0,2.0,1.0,1.0,JULIACA,6.540697674418605,21,143
1.0,2.0,2000.0,40.0,0.0,3.0,6.0,2.0,5.0,254,8413,1.0,2.0,1.0,4.0,1.0,1.0,SAN SEBASTIAN,11.627906976744185,8,89
1.0,2.0,1500.0,58.0,3.0,3.0,1.0,5.0,1.0,421,4220,1.0,2.0,2.0,3.0,1.0,1.0,IQUITOS,6.014434643143545,16,122
1.0,1.0,1545.0,35.0,1.0,3.0,2.0,5.0,5.0,381,9900,0.0,2.0,2.0,2.0,1.0,1.0,ICA,10.26578073089701,11,29
1.0,1.0,2500.0,40.0,0.0,3.0,2.0,5.0,5.0,217,6110,2.0,1.0,2.0,4.0,1.0,1.0,VILLA EL SALVADOR,14.534883720930232,15,205
1.0,1.0,450.0,24.0,0.0,3.0,2.0,5.0,5.0,451,4711,0.0,2.0,2.0,2.0,2.0,2.0,JACOBO HUNTER,4.36046511627907,4,205
1.0,2.0,1500.0,40.0,0.0,3.0,2.0,5.0,3.0,251,729,1.0,1.0,1.0,3.0,1.0,1.0,TUPAC AMARU INCA,8.720930232558139,11,82
1.0,2.0,1400.0,40.0,2.0,3.0,2.0,5.0,3.0,335,3312,2.0,2.0,1.0,3.0,1.0,1.0,EL PORVENIR,8.13953488372093,13,252
1.0,1.0,1600.0,48.0,2.0,3.0,2.0,5.0,5.0,262,7020,2.0,1.0,2.0,5.0,2.0,1.0,CORONEL GREGORIO ALBARRACIN LANCHIPA,7.7519379844961245,23,248
1.0,1.0,1500.0,17.0,1.0,3.0,7.0,5.0,2.0,317,7110,2.0,1.0,2.0,5.0,1.0,1.0,CHICLAYO,20.51983584131327,14,250
1.0,2.0,2108.0,61.0,0.0,3.0,2.0,5.0,2.0,419,6419,1.0,1.0,2.0,3.0,1.0,1.0,CHAUPIMARCA,8.036599313762867,19,2
1.0,2.0,3500.0,40.0,3.0,3.0,6.0,2.0,5.0,335,8890,1.0,1.0,2.0,4.0,1.0,1.0,TARAPOTO,20.348837209302324,22,25
1.0,2.0,800.0,48.0,1.0,3.0,7.0,5.0,2.0,454,5510,2.0,2.0,2.0,2.0,1.0,1.0,PARIAHUANCA,3.8759689922480622,2,309
1.0,2.0,3800.0,45.0,7.0,3.0,5.0,5.0,2.0,411,8620,1.0,1.0,1.0,3.0,1.0,2.0,JESUS MARIA,19.638242894056848,15,274
1.0,2.0,6000.0,45.0,2.0,3.0,2.0,5.0,2.0,381,6910,1.0,2.0,2.0,1.0,1.0,2.0,LA MOLINA,31.007751937984494,15,89
1.0,2.0,1800.0,56.0,3.0,3.0,6.0,2.0,5.0,239,8610,1.0,1.0,1.0,3.0,1.0,1.0,CHACHAPOYAS,7.475083056478406,1,156
1.0,2.0,1300.0,72.0,1.0,3.0,2.0,2.0,5.0,335,9103,2.0,2.0,2.0,3.0,1.0,1.0,TAMBOPATA,4.198966408268734,17,102
1.0,2.0,830.0,40.0,1.0,3.0,1.0,5.0,1.0,945,111,0.0,2.0,2.0,3.0,1.0,2.0,MANANTAY,4.825581395348837,25,5
1.0,2.0,700.0,36.0,0.0,3.0,2.0,5.0,4.0,381,7020,0.0,2.0,2.0,3.0,2.0,2.0,LA VICTORIA,4.521963824289406,15,160
1.0,2.0,1350.0,50.0,3.0,3.0,2.0,5.0,5.0,419,6419,2.0,2.0,2.0,3.0,1.0,1.0,SAN SEBASTIAN,6.27906976744186,8,3
1.0,2.0,600.0,20.0,3.0,3.0,7.0,5.0,1.0,922,4799,0.0,2.0,2.0,3.0,1.0,1.0,TARAPOTO,6.976744186046512,22,181
1.0,1.0,1800.0,40.0,3.0,3.0,6.0,2.0,5.0,312,8411,0.0,2.0,2.0,3.0,1.0,1.0,TARAPOTO,10.465116279069768,22,193
1.0,2.0,2800.0,40.0,4.0,3.0,2.0,5.0,1.0,254,6910,1.0,1.0,2.0,2.0,1.0,2.0,BARRANCO,16.27906976744186,15,89
1.0,2.0,1800.0,40.0,0.0,3.0,2.0,5.0,4.0,376,4100,0.0,2.0,2.0,2.0,1.0,2.0,LOS OLIVOS,10.465116279069768,15,241
1.0,1.0,1500.0,40.0,3.0,3.0,2.0,2.0,5.0,241,8530,2.0,1.0,1.0,2.0,1.0,1.0,PICOTA,8.720930232558139,22,189
1.0,1.0,4800.0,40.0,3.0,3.0,1.0,5.0,4.0,217,6201,1.0,2.0,1.0,3.0,1.0,2.0,RIMAC,27.906976744186046,15,205
1.0,2.0,5000.0,54.0,1.0,3.0,5.0,2.0,5.0,461,8411,2.0,1.0,2.0,4.0,1.0,1.0,LAMAY,21.53316106804479,8,181
1.0,1.0,1500.0,54.0,3.0,3.0,5.0,2.0,5.0,421,8411,1.0,2.0,2.0,2.0,1.0,1.0,TAMBOPATA,6.459948320413437,17,3
1.0,2.0,1217.0,25.0,1.0,3.0,2.0,2.0,5.0,244,8510,1.0,2.0,1.0,3.0,1.0,1.0,RIOJA,11.320930232558139,22,109
1.0,1.0,700.0,25.0,1.0,3.0,2.0,5.0,3.0,266,6419,1.0,1.0,2.0,4.0,1.0,2.0,AREQUIPA,6.511627906976744,4,269
1.0,1.0,6500.0,40.0,5.0,3.0,1.0,5.0,5.0,372,6511,2.0,1.0,2.0,4.0,1.0,1.0,PUEBLO LIBRE,37.7906976744186,15,233
1.0,1.0,600.0,15.0,0.0,3.0,5.0,5.0,2.0,391,4290,0.0,2.0,2.0,3.0,1.0,1.0,CAJAMARCA,9.30232558139535,6,205
1.0,2.0,2000.0,40.0,0.0,3.0,2.0,2.0,5.0,252,8411,2.0,2.0,2.0,3.0,1.0,1.0,MARIANO DAMASO BERAUN,11.627906976744185,10,317
1.0,1.0,3000.0,25.0,0.0,3.0,5.0,2.0,5.0,112,8411,0.0,1.0,2.0,4.0,2.0,1.0,PAITA,27.906976744186046,20,287
1.0,2.0,1500.0,40.0,0.0,3.0,6.0,2.0,5.0,411,8610,1.0,1.0,2.0,3.0,1.0,2.0,JAEN,8.720930232558139,6,2
1.0,2.0,3000.0,37.0,1.0,3.0,5.0,5.0,1.0,247,8550,2.0,1.0,1.0,3.0,1.0,2.0,SANTIAGO DE SURCO,18.856065367693276,15,89
1.0,1.0,2000.0,40.0,2.0,3.0,6.0,2.0,5.0,423,8430,2.0,1.0,2.0,2.0,1.0,1.0,PUNO,11.627906976744185,21,107
1.0,1.0,1500.0,40.0,0.0,3.0,6.0,2.0,5.0,319,8890,2.0,1.0,2.0,2.0,2.0,1.0,ANDAHUAYLAS,8.720930232558139,3,205
1.0,1.0,1100.0,40.0,3.0,3.0,2.0,2.0,5.0,242,8521,2.0,1.0,2.0,5.0,1.0,1.0,CHACHAPOYAS,6.395348837209302,1,114
1.0,2.0,900.0,43.0,1.0,3.0,2.0,5.0,3.0,243,8521,2.0,2.0,2.0,3.0,1.0,2.0,JOSE LEONARDO ORTIZ,4.86749594375338,14,109
1.0,1.0,2400.0,48.0,4.0,3.0,2.0,5.0,4.0,335,1103,1.0,1.0,1.0,2.0,1.0,2.0,CHICLAYO,11.627906976744187,14,241
1.0,2.0,2000.0,55.0,0.0,3.0,5.0,5.0,1.0,411,8690,0.0,1.0,2.0,3.0,1.0,1.0,CAJAMARCA,8.456659619450317,6,2
1.0,1.0,2200.0,40.0,0.0,3.0,1.0,2.0,5.0,381,8423,1.0,2.0,1.0,2.0,1.0,2.0,AMARILIS,12.790697674418604,10,90
1.0,1.0,2000.0,40.0,0.0,3.0,5.0,2.0,5.0,411,8411,2.0,2.0,2.0,4.0,1.0,1.0,EL PORVENIR,11.627906976744185,13,186
1.0,2.0,2200.0,48.0,1.0,3.0,2.0,5.0,4.0,252,7020,1.0,1.0,1.0,2.0,1.0,2.0,PAUCARPATA,10.658914728682172,4,89
1.0,1.0,3500.0,45.0,1.0,3.0,5.0,2.0,5.0,218,8411,1.0,1.0,2.0,2.0,1.0,1.0,SAN JERONIMO,18.087855297157624,8,31
1.0,1.0,2400.0,40.0,2.0,3.0,2.0,5.0,2.0,217,6201,2.0,1.0,2.0,4.0,1.0,2.0,VICTOR LARCO HERRERA,13.953488372093023,13,209
1.0,1.0,250.0,7.744999999999997,1.0,4.0,7.0,5.0,1.0,881,311,0.0,2.0,2.0,2.0,1.0,1.0,NUEVO CHIMBOTE,7.5067185130692,2,207
1.0,1.0,1144.0,60.0,2.0,3.0,2.0,5.0,5.0,451,4649,2.0,2.0,2.0,3.0,1.0,1.0,RUPA-RUPA,4.434108527131783,10,3
1.0,2.0,2000.0,48.0,0.0,3.0,2.0,2.0,5.0,258,8423,1.0,2.0,1.0,1.0,1.0,2.0,AMARILIS,9.689922480620156,10,90
1.0,2.0,1100.0,56.0,2.0,3.0,2.0,5.0,1.0,572,4759,2.0,1.0,2.0,4.0,1.0,1.0,SANTA MARIA,4.568106312292359,15,3
1.0,2.0,750.0,40.0,0.0,3.0,1.0,5.0,1.0,462,5229,2.0,1.0,2.0,2.0,1.0,1.0,ALTO DE LA ALIANZA,4.3604651162790695,23,50
1.0,2.0,2800.0,51.0,3.0,3.0,2.0,5.0,4.0,419,6419,1.0,1.0,1.0,2.0,2.0,2.0,OLMOS,12.767897856817147,14,82
1.0,2.0,360.0,16.0,5.0,3.0,5.0,2.0,5.0,945,8411,2.0,2.0,2.0,2.0,1.0,2.0,SAN JUAN BAUTISTA,5.232558139534884,16,287
1.0,2.0,1200.0,44.0,1.0,3.0,1.0,5.0,3.0,411,4921,2.0,1.0,2.0,2.0,1.0,2.0,LA ESPERANZA,6.342494714587739,13,89
1.0,1.0,1000.0,45.0,0.0,3.0,2.0,5.0,4.0,453,6419,1.0,1.0,2.0,3.0,1.0,2.0,TRUJILLO,5.167958656330749,13,89
1.0,1.0,2000.0,54.0,0.0,3.0,6.0,2.0,5.0,239,8610,1.0,1.0,2.0,4.0,1.0,1.0,HUANUCO,8.613264427217915,10,156
1.0,1.0,3500.0,40.0,0.0,3.0,2.0,5.0,3.0,462,7310,1.0,1.0,2.0,2.0,1.0,2.0,BARRANCO,20.348837209302324,15,22
1.0,1.0,2600.0,44.0,2.0,3.0,2.0,5.0,4.0,419,6419,1.0,1.0,2.0,4.0,1.0,1.0,EL PORVENIR,13.742071881606766,13,2
1.0,1.0,3000.0,44.0,1.0,3.0,2.0,5.0,1.0,312,4220,0.0,2.0,2.0,3.0,1.0,1.0,CHIMBOTE,15.856236786469346,2,193
1.0,2.0,500.0,20.0,0.0,3.0,7.0,5.0,1.0,236,8620,2.0,2.0,1.0,2.0,1.0,2.0,SAMEGUA,5.813953488372093,18,289
1.0,2.0,1000.0,40.0,0.0,3.0,2.0,5.0,5.0,342,8530,2.0,2.0,2.0,3.0,1.0,1.0,LURIGANCHO,5.813953488372093,15,189
1.0,1.0,3500.0,45.0,0.0,3.0,2.0,5.0,3.0,335,5210,2.0,2.0,2.0,2.0,1.0,1.0,LINCE,18.087855297157624,15,241
1.0,1.0,2000.0,40.0,3.0,3.0,6.0,2.0,5.0,251,8530,1.0,1.0,2.0,4.0,1.0,1.0,EL TAMBO,11.627906976744185,12,82
1.0,1.0,2500.0,66.0,2.0,3.0,5.0,2.0,5.0,319,8413,2.0,2.0,2.0,3.0,1.0,1.0,SAN MARTIN DE PORRES,8.809020436927414,15,251
1.0,2.0,1200.0,36.0,0.0,3.0,2.0,5.0,3.0,235,8690,2.0,1.0,2.0,3.0,1.0,1.0,RIMAC,7.7519379844961245,15,303
1.0,1.0,3000.0,45.0,3.0,3.0,6.0,2.0,5.0,217,8423,2.0,2.0,1.0,3.0,1.0,2.0,LOS OLIVOS,15.503875968992247,15,205
1.0,2.0,2500.0,30.0,1.0,3.0,4.0,2.0,5.0,411,8610,1.0,1.0,1.0,2.0,1.0,2.0,PUNO,19.37984496124031,21,156
1.0,1.0,1800.0,48.0,2.0,3.0,2.0,5.0,1.0,313,3312,1.0,2.0,2.0,4.0,1.0,1.0,CORONEL GREGORIO ALBARRACIN LANCHIPA,8.72093023255814,23,248
1.0,1.0,3200.0,40.0,3.0,3.0,1.0,5.0,5.0,375,1071,0.0,1.0,2.0,5.0,2.0,1.0,SAN JUAN DE LURIGANCHO,18.6046511627907,15,188
1.0,1.0,1500.0,42.0,0.0,3.0,2.0,5.0,5.0,318,1079,2.0,2.0,2.0,5.0,1.0,1.0,COMAS,8.305647840531561,15,188
1.0,1.0,3000.0,48.0,5.0,3.0,1.0,5.0,2.0,219,4290,1.0,2.0,1.0,4.0,1.0,1.0,ALTO SELVA ALEGRE,14.534883720930234,4,193
1.0,2.0,1000.0,40.0,1.0,3.0,2.0,5.0,2.0,243,8521,1.0,2.0,2.0,4.0,1.0,1.0,HUALMAY,5.813953488372093,15,120
1.0,1.0,1300.0,40.0,0.0,3.0,6.0,2.0,5.0,319,8412,0.0,2.0,2.0,2.0,1.0,1.0,TARAPOTO,7.558139534883721,22,207
1.0,2.0,1000.0,18.0,0.0,3.0,4.0,2.0,5.0,239,8610,1.0,2.0,2.0,2.0,1.0,2.0,INDEPENDENCIA,12.919896640826876,2,156
1.0,2.0,2000.0,44.0,3.0,3.0,6.0,2.0,5.0,411,8413,1.0,1.0,1.0,3.0,1.0,2.0,CARABAYLLO,10.570824524312897,15,97
1.0,2.0,1450.0,43.0,1.0,3.0,5.0,5.0,5.0,318,2220,1.0,1.0,2.0,4.0,1.0,1.0,SAN JUAN DE LURIGANCHO,7.842076798269335,15,257
1.0,1.0,1350.0,40.0,0.0,3.0,4.0,5.0,5.0,313,3510,0.0,2.0,2.0,3.0,1.0,1.0,SAN JUAN DE LURIGANCHO,7.848837209302325,15,221
1.0,1.0,1600.0,40.0,0.0,3.0,2.0,5.0,5.0,419,6419,2.0,1.0,2.0,2.0,1.0,1.0,LIMA,9.30232558139535,15,97
1.0,1.0,1300.0,24.0,1.0,3.0,2.0,5.0,4.0,241,8530,1.0,1.0,1.0,1.0,1.0,2.0,HUANCHACO,12.596899224806203,13,175
1.0,1.0,1200.0,40.0,0.0,3.0,2.0,5.0,2.0,411,8620,2.0,2.0,2.0,2.0,1.0,2.0,SANTA ANITA,6.976744186046512,15,55
1.0,2.0,2000.0,40.0,0.0,3.0,6.0,2.0,5.0,379,8411,2.0,2.0,2.0,3.0,1.0,2.0,SANTIAGO DE SURCO,11.627906976744185,15,69
1.0,2.0,1500.0,44.0,0.0,3.0,2.0,5.0,4.0,411,1030,1.0,1.0,2.0,1.0,1.0,2.0,SAN MARTIN DE PORRES,7.928118393234673,15,181
1.0,1.0,1400.0,40.0,0.0,3.0,2.0,5.0,4.0,311,1702,2.0,2.0,2.0,2.0,1.0,1.0,LURIGANCHO,8.13953488372093,15,257
1.0,1.0,7000.0,28.0,2.0,3.0,5.0,5.0,1.0,262,6612,0.0,1.0,2.0,2.0,1.0,2.0,YANAHUARA,40.69767441860465,4,241
1.0,1.0,1800.0,44.0,1.0,3.0,5.0,2.0,5.0,411,8411,0.0,2.0,2.0,4.0,1.0,1.0,PUNO,9.513742071881607,21,218
1.0,2.0,2200.0,46.0,3.0,3.0,5.0,2.0,5.0,239,8610,1.0,1.0,1.0,3.0,1.0,2.0,EL AGUSTINO,11.122345803842267,15,156
1.0,1.0,1700.0,54.0,2.0,3.0,2.0,5.0,5.0,381,6110,2.0,1.0,1.0,4.0,1.0,1.0,LOS OLIVOS,7.321274763135229,15,56
1.0,2.0,2000.0,36.0,0.0,3.0,6.0,2.0,5.0,235,8610,1.0,2.0,1.0,2.0,1.0,2.0,SAN JUAN BAUTISTA,12.919896640826876,16,287
1.0,2.0,2100.0,40.0,3.0,3.0,2.0,5.0,2.0,411,8530,1.0,2.0,1.0,3.0,1.0,2.0,CHICLAYO,12.209302325581396,14,55
1.0,2.0,900.0,40.0,1.0,3.0,7.0,5.0,1.0,356,8610,2.0,2.0,2.0,3.0,1.0,1.0,CORONEL GREGORIO ALBARRACIN LANCHIPA,5.232558139534884,23,45
1.0,1.0,1200.0,40.0,3.0,3.0,2.0,5.0,5.0,266,5813,1.0,1.0,2.0,2.0,1.0,1.0,CORONEL GREGORIO ALBARRACIN LANCHIPA,6.976744186046512,23,55
1.0,2.0,900.0,30.0,1.0,3.0,2.0,5.0,2.0,243,8521,1.0,2.0,2.0,3.0,1.0,1.0,CAJAMARCA,6.976744186046512,6,103
1.0,2.0,2000.0,40.0,1.0,3.0,1.0,5.0,4.0,381,7320,1.0,2.0,2.0,2.0,1.0,2.0,LINCE,11.627906976744185,15,2
